order_id,sample_id,site,date_collected,test,parameter,result,units,rep_limit,analysis_employee,param_analysis_date,instrument,method,matrix
2019081304,2019081304-01,303 LA CB Epi,2019-08-13T02:21:49Z,Susp C/N,Susp C,1582,µg/L,10,BASL - UAlberta,2020-01-08T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2019090903,2019090903-01,303 LA CB Epi,2019-09-09T02:40:05Z,Susp C/N,Susp C,3978,µg/L,10,BASL - UAlberta,2020-01-16T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2019100703,2019100703-01,303 LA CB Epi,2019-10-07T02:13:41Z,Susp C/N,Susp C,2702,µg/L,10,BASL - UAlberta,2020-01-14T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2019102102,2019102102-01,303 LA CB Epi,2019-10-21T02:16:24Z,Susp C/N,Susp C,1326,µg/L,10,BASL - UAlberta,2020-01-15T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2017051603,2017051603-01,303 LA CB Epi,2017-05-16T02:42:21Z,Susp C/N,Susp N,75.9,µg/L,15,U of Alberta,2017-12-19T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2017061303,2017061303-01,303 LA CB Epi,2017-06-13T04:21:44Z,Susp C/N,Susp N,108.8,µg/L,15,U of Alberta,2018-01-18T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2017071103,2017071103-01,303 LA CB Epi,2017-07-11T03:10:33Z,Susp C/N,Susp N,152,µg/L,15,U of Alberta,2018-01-16T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2017081504,2017081504-01,303 LA CB Epi,2017-08-15T03:02:17Z,Susp C/N,Susp N,162.7,µg/L,15,U of Alberta,2018-01-23T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2017091203,2017091203-01,303 LA CB Epi,2017-09-12T02:39:59Z,Susp C/N,Susp N,105.7,µg/L,15,U of Alberta,2018-01-21T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2017101103,2017101103-01,303 LA CB Epi,2017-10-11T02:50:50Z,Susp C/N,Susp N,71.3,µg/L,15,U of Alberta,2018-01-30T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2018052907,2018052907-01,303 LA CB Epi,2018-05-29T06:08:14Z,Susp C/N,Susp N,113.1,µg/L,10,BASL - UAlberta,2019-02-14T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2018061804,2018061804-01,303 LA CB Epi,2018-06-18T02:15:57Z,Susp C/N,Susp N,137.1,µg/L,10,BASL - UAlberta,2019-02-20T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2018071603,2018071603-01,303 LA CB Epi,2018-07-16T02:12:11Z,Susp C/N,Susp N,190.2,µg/L,10,BASL - UAlberta,2019-02-21T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2018082005,2018082005-01,303 LA CB Epi,2018-08-20T02:28:36Z,Susp C/N,Susp N,354.7,µg/L,10,BASL - UAlberta,2019-02-27T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2018091802,2018091802-01,303 LA CB Epi,2018-09-18T02:09:06Z,Susp C/N,Susp N,338.5,µg/L,10,BASL - UAlberta,2019-03-03T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2018091802,2018091802-02,303 LA CB Epi,2018-09-18T02:09:06Z,Susp C/N,Susp N,362.2,µg/L,10,BASL - UAlberta,2019-03-03T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2018101503,2018101503-01,303 LA CB Epi,2018-10-15T03:06:50Z,Susp C/N,Susp N,200,µg/L,10,BASL - UAlberta,2019-03-06T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2019051404,2019051404-01,303 LA CB Epi,2019-05-14T07:15:26Z,Susp C/N,Susp N,50,µg/L,15,BASL - UAlberta,2019-09-24T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2019061003,2019061003-01,303 LA CB Epi,2019-06-10T02:17:09Z,Susp C/N,Susp N,175,µg/L,10,BASL - UAlberta,2019-09-25T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2019070803,2019070803-01,303 LA CB Epi,2019-07-08T02:38:20Z,Susp C/N,Susp N,211,µg/L,10,BASL - UAlberta,2019-12-09T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2019081304,2019081304-01,303 LA CB Epi,2019-08-13T02:21:49Z,Susp C/N,Susp N,206,µg/L,10,BASL - UAlberta,2020-01-08T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2019090903,2019090903-01,303 LA CB Epi,2019-09-09T02:40:05Z,Susp C/N,Susp N,811,µg/L,10,BASL - UAlberta,2020-01-16T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2019100703,2019100703-01,303 LA CB Epi,2019-10-07T02:13:41Z,Susp C/N,Susp N,540,µg/L,10,BASL - UAlberta,2020-01-14T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2019102102,2019102102-01,303 LA CB Epi,2019-10-21T02:16:24Z,Susp C/N,Susp N,211,µg/L,10,BASL - UAlberta,2020-01-15T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2018052907,2018052907-01,303 LA CB Epi,2018-05-29T06:08:14Z,Susp Fe,Susp Fe,164,µg/L,19.4,cgregory,2019-05-08T18:00:00Z,PerkinElmer AAnalyst 400 AAS,ELA-SuspFe,Lake Water
2018061804,2018061804-01,303 LA CB Epi,2018-06-18T02:15:57Z,Susp Fe,Susp Fe,135,µg/L,19.4,cgregory,2019-05-08T18:00:00Z,PerkinElmer AAnalyst 400 AAS,ELA-SuspFe,Lake Water
2018071603,2018071603-01,303 LA CB Epi,2018-07-16T02:12:11Z,Susp Fe,Susp Fe,197,µg/L,19.4,cgregory,2019-05-08T18:00:00Z,PerkinElmer AAnalyst 400 AAS,ELA-SuspFe,Lake Water
2018082005,2018082005-01,303 LA CB Epi,2018-08-20T02:28:36Z,Susp Fe,Susp Fe,278,µg/L,19.4,cgregory,2019-05-08T18:00:00Z,PerkinElmer AAnalyst 400 AAS,ELA-SuspFe,Lake Water
2018091802,2018091802-01,303 LA CB Epi,2018-09-18T02:09:06Z,Susp Fe,Susp Fe,256,µg/L,19.4,cgregory,2019-05-02T18:00:00Z,PerkinElmer AAnalyst 400 AAS,ELA-SuspFe,Lake Water
2018091802,2018091802-02,303 LA CB Epi,2018-09-18T02:09:06Z,Susp Fe,Susp Fe,225,µg/L,19.4,cgregory,2019-05-02T18:00:00Z,PerkinElmer AAnalyst 400 AAS,ELA-SuspFe,Lake Water
2018101503,2018101503-01,303 LA CB Epi,2018-10-15T03:06:50Z,Susp Fe,Susp Fe,246,µg/L,19.4,cgregory,2019-05-02T18:00:00Z,PerkinElmer AAnalyst 400 AAS,ELA-SuspFe,Lake Water
2019051404,2019051404-01,303 LA CB Epi,2019-05-14T07:15:26Z,Susp Fe,Susp Fe,NA,µg/L,19.4,NA,NA,PerkinElmer AAnalyst 400 AAS,ELA-SuspFe,Lake Water
2019061003,2019061003-01,303 LA CB Epi,2019-06-10T02:17:09Z,Susp Fe,Susp Fe,NA,µg/L,19.4,NA,NA,PerkinElmer AAnalyst 400 AAS,ELA-SuspFe,Lake Water
2019070803,2019070803-01,303 LA CB Epi,2019-07-08T02:38:20Z,Susp Fe,Susp Fe,NA,µg/L,19.4,NA,NA,PerkinElmer AAnalyst 400 AAS,ELA-SuspFe,Lake Water
2019081304,2019081304-01,303 LA CB Epi,2019-08-13T02:21:49Z,Susp Fe,Susp Fe,NA,µg/L,19.4,NA,NA,PerkinElmer AAnalyst 400 AAS,ELA-SuspFe,Lake Water
2019090903,2019090903-01,303 LA CB Epi,2019-09-09T02:40:05Z,Susp Fe,Susp Fe,NA,µg/L,19.4,NA,NA,PerkinElmer AAnalyst 400 AAS,ELA-SuspFe,Lake Water
2019100703,2019100703-01,303 LA CB Epi,2019-10-07T02:13:41Z,Susp Fe,Susp Fe,NA,µg/L,19.4,NA,NA,PerkinElmer AAnalyst 400 AAS,ELA-SuspFe,Lake Water
2019102102,2019102102-01,303 LA CB Epi,2019-10-21T02:16:24Z,Susp Fe,Susp Fe,NA,µg/L,19.4,NA,NA,PerkinElmer AAnalyst 400 AAS,ELA-SuspFe,Lake Water
2017051603,2017051603-01,303 LA CB Epi,2017-05-16T02:42:21Z,Susp P,Susp P,7,µg/L,0.2,hpolaczek,2017-11-19T18:00:00Z,Shimadzu 1601 scanning spectrophotometer,ELA-SuspP,Lake Water
2017061303,2017061303-01,303 LA CB Epi,2017-06-13T04:21:44Z,Susp P,Susp P,9,µg/L,0.2,hpolaczek,2017-11-22T18:00:00Z,Cole-Parmer 2100 Spectrophotometer,ELA-SuspP,Lake Water
2017071103,2017071103-01,303 LA CB Epi,2017-07-11T03:10:33Z,Susp P,Susp P,8,µg/L,0.2,hpolaczek,2017-11-26T18:00:00Z,Cole-Parmer 2100 Spectrophotometer,ELA-SuspP,Lake Water
2017081504,2017081504-01,303 LA CB Epi,2017-08-15T03:02:17Z,Susp P,Susp P,7,µg/L,0.2,hpolaczek,2017-11-29T18:00:00Z,Cole-Parmer 2100 Spectrophotometer,ELA-SuspP,Lake Water
2017091203,2017091203-01,303 LA CB Epi,2017-09-12T02:39:59Z,Susp P,Susp P,7,µg/L,0.2,hpolaczek,2017-11-30T18:00:00Z,Cole-Parmer 2100 Spectrophotometer,ELA-SuspP,Lake Water
2017101103,2017101103-01,303 LA CB Epi,2017-10-11T02:50:50Z,Susp P,Susp P,6,µg/L,0.2,hpolaczek,2017-12-04T18:00:00Z,Cole-Parmer 2100 Spectrophotometer,ELA-SuspP,Lake Water
2018052907,2018052907-01,303 LA CB Epi,2018-05-29T06:08:14Z,Susp P,Susp P,8,µg/L,0.2,sstrapazzon,2019-02-20T17:00:00Z,Cole-Parmer 2100 Spectrophotometer,ELA-SuspP,Lake Water
2018061804,2018061804-01,303 LA CB Epi,2018-06-18T02:15:57Z,Susp P,Susp P,8,µg/L,0.2,sstrapazzon,2019-02-09T17:00:00Z,Cole-Parmer 2100 Spectrophotometer,ELA-SuspP,Lake Water
2018071603,2018071603-01,303 LA CB Epi,2018-07-16T02:12:11Z,Susp P,Susp P,10,µg/L,0.2,sstrapazzon,2019-01-01T17:00:00Z,Cole-Parmer 2100 Spectrophotometer,ELA-SuspP,Lake Water
2018082005,2018082005-01,303 LA CB Epi,2018-08-20T02:28:36Z,Susp P,Susp P,16,µg/L,0.2,sstrapazzon,NA,Cole-Parmer 2100 Spectrophotometer,ELA-SuspP,Lake Water
2018091802,2018091802-01,303 LA CB Epi,2018-09-18T02:09:06Z,Susp P,Susp P,14,µg/L,0.2,sstrapazzon,NA,Cole-Parmer 2100 Spectrophotometer,ELA-SuspP,Lake Water
2018091802,2018091802-02,303 LA CB Epi,2018-09-18T02:09:06Z,Susp P,Susp P,11,µg/L,0.2,sstrapazzon,NA,Cole-Parmer 2100 Spectrophotometer,ELA-SuspP,Lake Water
2018101503,2018101503-01,303 LA CB Epi,2018-10-15T03:06:50Z,Susp P,Susp P,9,µg/L,0.2,sstrapazzon,2018-11-25T18:00:00Z,Cole-Parmer 2100 Spectrophotometer,ELA-SuspP,Lake Water
2019051404,2019051404-01,303 LA CB Epi,2019-05-14T07:15:26Z,Susp P,Susp P,14,µg/L,0.2,mbouch,2019-11-27T18:00:00Z,Cole-Parmer 2100 Spectrophotometer,ELA-SuspP,Lake Water
2019061003,2019061003-01,303 LA CB Epi,2019-06-10T02:17:09Z,Susp P,Susp P,15,µg/L,0.2,mbouch,2019-12-01T18:00:00Z,Cole-Parmer 2100 Spectrophotometer,ELA-SuspP,Lake Water
2019070803,2019070803-01,303 LA CB Epi,2019-07-08T02:38:20Z,Susp P,Susp P,21,µg/L,0.2,mbouch,2019-12-08T18:00:00Z,Cole-Parmer 2100 Spectrophotometer,ELA-SuspP,Lake Water
2019081304,2019081304-01,303 LA CB Epi,2019-08-13T02:21:49Z,Susp P,Susp P,16,µg/L,0.2,mbouch,2019-12-15T18:00:00Z,Cole-Parmer 2100 Spectrophotometer,ELA-SuspP,Lake Water
2019090903,2019090903-01,303 LA CB Epi,2019-09-09T02:40:05Z,Susp P,Susp P,40,µg/L,0.2,amachutchin,2020-01-15T18:00:00Z,Cole-Parmer 2100 Spectrophotometer,ELA-SuspP,Lake Water
2019100703,2019100703-01,303 LA CB Epi,2019-10-07T02:13:41Z,Susp P,Susp P,27,µg/L,0.2,amachutchin,2020-01-28T18:00:00Z,Cole-Parmer 2100 Spectrophotometer,ELA-SuspP,Lake Water
2019102102,2019102102-01,303 LA CB Epi,2019-10-21T02:16:24Z,Susp P,Susp P,27,µg/L,0.2,amachutchin,2020-01-30T18:00:00Z,Cole-Parmer 2100 Spectrophotometer,ELA-SuspP,Lake Water
2017051603,2017051603-01,303 LA CB Epi,2017-05-16T02:42:21Z,TDN,TDN,252,µg/L,4.4,NA,2017-05-18T04:00:00Z,Autoanalyzer II,ELA-TDN/NH3,Lake Water
2017061303,2017061303-01,303 LA CB Epi,2017-06-13T04:21:44Z,TDN,TDN,282,µg/L,4.4,NA,2017-06-15T08:00:00Z,Autoanalyzer II,ELA-TDN/NH3,Lake Water
2017071103,2017071103-01,303 LA CB Epi,2017-07-11T03:10:33Z,TDN,TDN,278,µg/L,4.4,NA,2017-07-13T08:30:00Z,Autoanalyzer II,ELA-TDN/NH3,Lake Water
2017081504,2017081504-01,303 LA CB Epi,2017-08-15T03:02:17Z,TDN,TDN,315,µg/L,4.4,NA,2017-08-16T07:30:00Z,Autoanalyzer II,ELA-TDN/NH3,Lake Water
2017091203,2017091203-01,303 LA CB Epi,2017-09-12T02:39:59Z,TDN,TDN,341,µg/L,4.4,NA,2017-09-15T03:00:00Z,Autoanalyzer II,ELA-TDN/NH3,Lake Water
2017101103,2017101103-01,303 LA CB Epi,2017-10-11T02:50:50Z,TDN,TDN,341,µg/L,4.4,NA,2017-10-16T09:30:00Z,Autoanalyzer II,ELA-TDN/NH3,Lake Water
2018052907,2018052907-01,303 LA CB Epi,2018-05-29T06:08:14Z,TDN,TDN,294,µg/L,4.4,rnykvist,2018-05-30T18:00:00Z,Autoanalyzer II,ELA-TDN/NH3,Lake Water
2018061804,2018061804-01,303 LA CB Epi,2018-06-18T02:15:57Z,TDN,TDN,281,µg/L,4.4,rnykvist,2018-06-19T18:00:00Z,Autoanalyzer II,ELA-TDN/NH3,Lake Water
2018071603,2018071603-01,303 LA CB Epi,2018-07-16T02:12:11Z,TDN,TDN,330,µg/L,4.4,rnykvist,2018-08-08T18:00:00Z,Autoanalyzer II,ELA-TDN/NH3,Lake Water
2018082005,2018082005-01,303 LA CB Epi,2018-08-20T02:28:36Z,TDN,TDN,464,µg/L,4.4,marmstrong,2018-08-27T18:00:00Z,Autoanalyzer II,ELA-TDN/NH3,Lake Water
2018091802,2018091802-01,303 LA CB Epi,2018-09-18T02:09:06Z,TDN,TDN,555,µg/L,4.4,marmstrong,2018-09-18T18:00:00Z,Autoanalyzer II,ELA-TDN/NH3,Lake Water
2018091802,2018091802-02,303 LA CB Epi,2018-09-18T02:09:06Z,TDN,TDN,562,µg/L,4.4,marmstrong,2018-09-18T18:00:00Z,Autoanalyzer II,ELA-TDN/NH3,Lake Water
2018101503,2018101503-01,303 LA CB Epi,2018-10-15T03:06:50Z,TDN,TDN,619,µg/L,4.4,marmstrong,2018-10-17T18:00:00Z,Autoanalyzer II,ELA-TDN/NH3,Lake Water
2019051404,2019051404-01,303 LA CB Epi,2019-05-14T07:15:26Z,TDN,TDN,640.059,µg/L,4.4,mbouch,2019-05-20T18:00:00Z,AutoAnalyzer 3,ELA-TDN/NH3,Lake Water
2019061003,2019061003-01,303 LA CB Epi,2019-06-10T02:17:09Z,TDN,TDN,431,µg/L,4.4,shavens,2019-06-12T18:00:00Z,AutoAnalyzer 3,ELA-TDN/NH3,Lake Water
2019070803,2019070803-01,303 LA CB Epi,2019-07-08T02:38:20Z,TDN,TDN,359.3,µg/L,4.4,NA,2019-07-10T18:00:00Z,AutoAnalyzer 3,ELA-TDN/NH3,Lake Water
2019081304,2019081304-01,303 LA CB Epi,2019-08-13T02:21:49Z,TDN,TDN,312.7,µg/L,4.4,mbouch,2019-08-14T18:00:00Z,AutoAnalyzer 3,ELA-TDN/NH3,Lake Water
2019090903,2019090903-01,303 LA CB Epi,2019-09-09T02:40:05Z,TDN,TDN,461.3,µg/L,4.4,mbouch,2019-09-11T18:00:00Z,AutoAnalyzer 3,ELA-TDN/NH3,Lake Water
2019100703,2019100703-01,303 LA CB Epi,2019-10-07T02:13:41Z,TDN,TDN,583,µg/L,4.4,mbouch,2019-10-14T18:00:00Z,AutoAnalyzer 3,ELA-TDN/NH3,Lake Water
2019102102,2019102102-01,303 LA CB Epi,2019-10-21T02:16:24Z,TDN,TDN,689.8,µg/L,4.4,mbouch,2019-10-23T18:00:00Z,AutoAnalyzer 3,ELA-TDN/NH3,Lake Water
2017051603,2017051603-01,303 LA CB Epi,2017-05-16T02:42:21Z,TDP,TDP,3.743,µg/L,0.5,NA,2017-05-17T18:00:00Z,Shimadzu 1601 scanning spectrophotometer,ELA-TDP,Lake Water
2017061303,2017061303-01,303 LA CB Epi,2017-06-13T04:21:44Z,TDP,TDP,4.179,µg/L,0.5,NA,2017-06-19T18:00:00Z,Shimadzu 1601 scanning spectrophotometer,ELA-TDP,Lake Water
2017071103,2017071103-01,303 LA CB Epi,2017-07-11T03:10:33Z,TDP,TDP,3.217,µg/L,0.5,NA,2017-07-12T18:00:00Z,Shimadzu 1601 scanning spectrophotometer,ELA-TDP,Lake Water
2017081504,2017081504-01,303 LA CB Epi,2017-08-15T03:02:17Z,TDP,TDP,4.039,µg/L,0.5,NA,2017-08-16T18:00:00Z,Shimadzu 1601 scanning spectrophotometer,ELA-TDP,Lake Water
2017091203,2017091203-01,303 LA CB Epi,2017-09-12T02:39:59Z,TDP,TDP,3.782,µg/L,0.5,hpolaczek,2017-09-12T18:00:00Z,Shimadzu 1601 scanning spectrophotometer,ELA-TDP,Lake Water
2017101103,2017101103-01,303 LA CB Epi,2017-10-11T02:50:50Z,TDP,TDP,3.01,µg/L,0.5,hpolaczek,2017-10-17T18:00:00Z,Shimadzu 1601 scanning spectrophotometer,ELA-TDP,Lake Water
2018052907,2018052907-01,303 LA CB Epi,2018-05-29T06:08:14Z,TDP,TDP,4.38,µg/L,0.5,bcooney,2018-06-04T18:00:00Z,Shimadzu 1601 scanning spectrophotometer,ELA-TDP,Lake Water
2018061804,2018061804-01,303 LA CB Epi,2018-06-18T02:15:57Z,TDP,TDP,3.506,µg/L,0.5,lalsip,2018-06-27T18:00:00Z,Shimadzu 1601 scanning spectrophotometer,ELA-TDP,Lake Water
2018071603,2018071603-01,303 LA CB Epi,2018-07-16T02:12:11Z,TDP,TDP,2.255,µg/L,0.5,bcooney,2018-07-19T18:00:00Z,Shimadzu 1601 scanning spectrophotometer,ELA-TDP,Lake Water
2018082005,2018082005-01,303 LA CB Epi,2018-08-20T02:28:36Z,TDP,TDP,3.052,µg/L,0.5,lalsip,2018-08-22T18:00:00Z,Shimadzu 1601 scanning spectrophotometer,ELA-TDP,Lake Water
2018091802,2018091802-01,303 LA CB Epi,2018-09-18T02:09:06Z,TDP,TDP,3.564,µg/L,0.5,sstrapazzon,2018-09-19T18:00:00Z,Shimadzu 1601 scanning spectrophotometer,ELA-TDP,Lake Water
2018091802,2018091802-02,303 LA CB Epi,2018-09-18T02:09:06Z,TDP,TDP,2.86,µg/L,0.5,sstrapazzon,2018-09-19T18:00:00Z,Shimadzu 1601 scanning spectrophotometer,ELA-TDP,Lake Water
2018101503,2018101503-01,303 LA CB Epi,2018-10-15T03:06:50Z,TDP,TDP,4.5,µg/L,0.5,dlangenfeld,2018-10-17T18:00:00Z,Shimadzu 1601 scanning spectrophotometer,ELA-TDP,Lake Water
2019051404,2019051404-01,303 LA CB Epi,2019-05-14T07:15:26Z,TDP,TDP,2.4,µg/L,0.5,dlangenfeld,2019-05-15T18:00:00Z,Shimadzu 1601 scanning spectrophotometer,ELA-TDP,Lake Water
2019061003,2019061003-01,303 LA CB Epi,2019-06-10T02:17:09Z,TDP,TDP,4.1,µg/L,0.5,dlangenfeld,2019-06-12T18:00:00Z,Shimadzu 1601 scanning spectrophotometer,ELA-TDP,Lake Water
2019070803,2019070803-01,303 LA CB Epi,2019-07-08T02:38:20Z,TDP,TDP,5.3,µg/L,0.5,dlangenfeld,2019-07-10T18:00:00Z,Shimadzu 1601 scanning spectrophotometer,ELA-TDP,Lake Water
2019081304,2019081304-01,303 LA CB Epi,2019-08-13T02:21:49Z,TDP,TDP,5.9,µg/L,0.5,dlangenfeld,2019-08-14T18:00:00Z,Shimadzu 1601 scanning spectrophotometer,ELA-TDP,Lake Water
2019090903,2019090903-01,303 LA CB Epi,2019-09-09T02:40:05Z,TDP,TDP,4.9,µg/L,0.5,bcooney,2019-09-11T18:00:00Z,Shimadzu 1601 scanning spectrophotometer,ELA-TDP,Lake Water
2019100703,2019100703-01,303 LA CB Epi,2019-10-07T02:13:41Z,TDP,TDP,4.3,µg/L,0.5,klockhart,2019-10-09T18:00:00Z,Shimadzu 1601 scanning spectrophotometer,ELA-TDP,Lake Water
2019102102,2019102102-01,303 LA CB Epi,2019-10-21T02:16:24Z,TDP,TDP,8,µg/L,0.5,klockhart,2019-10-24T18:00:00Z,Shimadzu 1601 scanning spectrophotometer,ELA-TDP,Lake Water
